Source_PhylumDivision	Target_PhylumDivision	Frequency	Percentage	Region	DepthLayer
Thaumarchaeota	Thaumarchaeota	22	6.21468926553672	NPO	BAT
unBac	unEuk	1	0.282485875706215	NPO	BAT
Actinobacteria	Actinobacteria	3	0.892857142857143	IO	SRF
Actinobacteria	Alphaproteobacteria	7	2.08333333333333	IO	SRF
Actinobacteria	Bacteroidetes	2	0.595238095238095	IO	SRF
Actinobacteria	Cyanobacteria	3	0.892857142857143	IO	SRF
Alphaproteobacteria	Alphaproteobacteria	63	18.75	IO	SRF
Alphaproteobacteria	Bacteroidetes	13	3.86904761904762	IO	SRF
Alphaproteobacteria	Cyanobacteria	6	1.78571428571429	IO	SRF
Alphaproteobacteria	Gammaproteobacteria	11	3.27380952380952	IO	SRF
Alphaproteobacteria	SAR406	2	0.595238095238095	IO	SRF
Alphaproteobacteria	Verrucomicrobia	1	0.297619047619048	IO	SRF
Apicomplexa	Dinoflagellata	2	0.595238095238095	IO	SRF
Apicomplexa	Ochrophyta	1	0.297619047619048	IO	SRF
Bacteroidetes	Bacteroidetes	4	1.19047619047619	IO	SRF
Bacteroidetes	Cyanobacteria	3	0.892857142857143	IO	SRF
Bacteroidetes	Gammaproteobacteria	3	0.892857142857143	IO	SRF
Bacteroidetes	Picozoa	1	0.297619047619048	IO	SRF
Centroheliozoa	Dinoflagellata	5	1.48809523809524	IO	SRF
Centroheliozoa	Ochrophyta	1	0.297619047619048	IO	SRF
Centroheliozoa	Picozoa	1	0.297619047619048	IO	SRF
Choanoflagellida	Ochrophyta	3	0.892857142857143	IO	SRF
Ciliophora	Dinoflagellata	1	0.297619047619048	IO	SRF
Ciliophora	Picozoa	1	0.297619047619048	IO	SRF
Cyanobacteria	Cyanobacteria	13	3.86904761904762	IO	SRF
Cyanobacteria	Deltaproteobacteria	1	0.297619047619048	IO	SRF
Cyanobacteria	Dinoflagellata	1	0.297619047619048	IO	SRF
Cyanobacteria	Gammaproteobacteria	4	1.19047619047619	IO	SRF
Cyanobacteria	Verrucomicrobia	1	0.297619047619048	IO	SRF
Deltaproteobacteria	Gammaproteobacteria	1	0.297619047619048	IO	SRF
Dinoflagellata	Dinoflagellata	114	33.9285714285714	IO	SRF
Dinoflagellata	Katablepharidophyta	1	0.297619047619048	IO	SRF
Dinoflagellata	Ochrophyta	7	2.08333333333333	IO	SRF
Dinoflagellata	Picozoa	6	1.78571428571429	IO	SRF
Dinoflagellata	Stramenopiles_X	19	5.65476190476191	IO	SRF
Dinoflagellata	unEuk	1	0.297619047619048	IO	SRF
Fungi	Ochrophyta	1	0.297619047619048	IO	SRF
Gammaproteobacteria	Gammaproteobacteria	2	0.595238095238095	IO	SRF
Gammaproteobacteria	Verrucomicrobia	2	0.595238095238095	IO	SRF
Katablepharidophyta	Ochrophyta	1	0.297619047619048	IO	SRF
Katablepharidophyta	Picozoa	1	0.297619047619048	IO	SRF
Katablepharidophyta	Stramenopiles_X	1	0.297619047619048	IO	SRF
Ochrophyta	Ochrophyta	9	2.67857142857143	IO	SRF
Ochrophyta	Picozoa	1	0.297619047619048	IO	SRF
Ochrophyta	Stramenopiles_X	6	1.78571428571429	IO	SRF
Picozoa	Stramenopiles_X	3	0.892857142857143	IO	SRF
Stramenopiles_X	Stramenopiles_X	3	0.892857142857143	IO	SRF
Actinobacteria	Actinobacteria	8	0.849256900212314	IO	DCM
Actinobacteria	Alphaproteobacteria	29	3.07855626326964	IO	DCM
Actinobacteria	Bacteroidetes	10	1.06157112526539	IO	DCM
Actinobacteria	ChO	2	0.212314225053079	IO	DCM
Actinobacteria	Cyanobacteria	9	0.955414012738854	IO	DCM
Actinobacteria	Dinoflagellata	3	0.318471337579618	IO	DCM
Actinobacteria	Euryarchaeota	7	0.743099787685775	IO	DCM
Actinobacteria	Gammaproteobacteria	5	0.530785562632696	IO	DCM
Actinobacteria	Planctomycetes	1	0.106157112526539	IO	DCM
Actinobacteria	SAR406	5	0.530785562632696	IO	DCM
Actinobacteria	unBac	1	0.106157112526539	IO	DCM
Alphaproteobacteria	Alphaproteobacteria	184	19.5329087048832	IO	DCM
Alphaproteobacteria	Bacteroidetes	28	2.9723991507431	IO	DCM
Alphaproteobacteria	ChO	8	0.849256900212314	IO	DCM
Alphaproteobacteria	Chlorophyta	1	0.106157112526539	IO	DCM
Alphaproteobacteria	Cyanobacteria	23	2.4416135881104	IO	DCM
Alphaproteobacteria	Dadabacteria	2	0.212314225053079	IO	DCM
Alphaproteobacteria	Deltaproteobacteria	7	0.743099787685775	IO	DCM
Alphaproteobacteria	Dinoflagellata	12	1.27388535031847	IO	DCM
Alphaproteobacteria	Euryarchaeota	25	2.65392781316348	IO	DCM
Alphaproteobacteria	Gammaproteobacteria	29	3.07855626326964	IO	DCM
Alphaproteobacteria	Picozoa	1	0.106157112526539	IO	DCM
Alphaproteobacteria	Planctomycetes	4	0.424628450106157	IO	DCM
Alphaproteobacteria	SAR406	12	1.27388535031847	IO	DCM
Alphaproteobacteria	Thaumarchaeota	2	0.212314225053079	IO	DCM
Alphaproteobacteria	Verrucomicrobia	2	0.212314225053079	IO	DCM
Alphaproteobacteria	unBac	5	0.530785562632696	IO	DCM
Apicomplexa	Bacteroidetes	1	0.106157112526539	IO	DCM
Apicomplexa	Ochrophyta	1	0.106157112526539	IO	DCM
Bacteroidetes	Bacteroidetes	10	1.06157112526539	IO	DCM
Bacteroidetes	ChO	1	0.106157112526539	IO	DCM
Bacteroidetes	Cyanobacteria	7	0.743099787685775	IO	DCM
Bacteroidetes	Dadabacteria	1	0.106157112526539	IO	DCM
Bacteroidetes	Deltaproteobacteria	1	0.106157112526539	IO	DCM
Bacteroidetes	Dinoflagellata	2	0.212314225053079	IO	DCM
Bacteroidetes	Euryarchaeota	9	0.955414012738854	IO	DCM
Bacteroidetes	Gammaproteobacteria	5	0.530785562632696	IO	DCM
Bacteroidetes	Ochrophyta	1	0.106157112526539	IO	DCM
Bacteroidetes	SAR406	7	0.743099787685775	IO	DCM
Bacteroidetes	Thaumarchaeota	1	0.106157112526539	IO	DCM
ChO	ChO	3	0.318471337579618	IO	DCM
ChO	Cyanobacteria	2	0.212314225053079	IO	DCM
ChO	Dadabacteria	1	0.106157112526539	IO	DCM
ChO	Dinoflagellata	2	0.212314225053079	IO	DCM
ChO	Euryarchaeota	3	0.318471337579618	IO	DCM
ChO	Gammaproteobacteria	3	0.318471337579618	IO	DCM
ChO	Planctomycetes	1	0.106157112526539	IO	DCM
ChO	SAR406	3	0.318471337579618	IO	DCM
ChO	Thaumarchaeota	1	0.106157112526539	IO	DCM
ChO	unEuk	1	0.106157112526539	IO	DCM
Chlorophyta	Cyanobacteria	1	0.106157112526539	IO	DCM
Chlorophyta	Dinoflagellata	15	1.59235668789809	IO	DCM
Chlorophyta	Ochrophyta	1	0.106157112526539	IO	DCM
Chlorophyta	Stramenopiles_X	2	0.212314225053079	IO	DCM
Chlorophyta	Telonemia	2	0.212314225053079	IO	DCM
Cyanobacteria	Cyanobacteria	38	4.03397027600849	IO	DCM
Cyanobacteria	Dinoflagellata	2	0.212314225053079	IO	DCM
Cyanobacteria	Euryarchaeota	7	0.743099787685775	IO	DCM
Cyanobacteria	Gammaproteobacteria	5	0.530785562632696	IO	DCM
Cyanobacteria	Planctomycetes	1	0.106157112526539	IO	DCM
Cyanobacteria	SAR406	3	0.318471337579618	IO	DCM
Cyanobacteria	Stramenopiles_X	1	0.106157112526539	IO	DCM
Cyanobacteria	Verrucomicrobia	1	0.106157112526539	IO	DCM
Cyanobacteria	unBac	4	0.424628450106157	IO	DCM
Dadabacteria	Deltaproteobacteria	1	0.106157112526539	IO	DCM
Dadabacteria	SAR406	1	0.106157112526539	IO	DCM
Deltaproteobacteria	Deltaproteobacteria	2	0.212314225053079	IO	DCM
Deltaproteobacteria	Euryarchaeota	4	0.424628450106157	IO	DCM
Deltaproteobacteria	Gammaproteobacteria	2	0.212314225053079	IO	DCM
Deltaproteobacteria	SAR406	4	0.424628450106157	IO	DCM
Deltaproteobacteria	Thaumarchaeota	2	0.212314225053079	IO	DCM
Deltaproteobacteria	Verrucomicrobia	1	0.106157112526539	IO	DCM
Deltaproteobacteria	unBac	2	0.212314225053079	IO	DCM
Dinoflagellata	Dinoflagellata	185	19.6390658174098	IO	DCM
Dinoflagellata	Euryarchaeota	5	0.530785562632696	IO	DCM
Dinoflagellata	Gammaproteobacteria	6	0.636942675159236	IO	DCM
Dinoflagellata	Ochrophyta	4	0.424628450106157	IO	DCM
Dinoflagellata	Picozoa	9	0.955414012738854	IO	DCM
Dinoflagellata	Planctomycetes	1	0.106157112526539	IO	DCM
Dinoflagellata	Radiolaria	6	0.636942675159236	IO	DCM
Dinoflagellata	SAR406	3	0.318471337579618	IO	DCM
Dinoflagellata	Stramenopiles_X	37	3.92781316348195	IO	DCM
Dinoflagellata	Telonemia	2	0.212314225053079	IO	DCM
Dinoflagellata	Thaumarchaeota	1	0.106157112526539	IO	DCM
Dinoflagellata	unEuk	5	0.530785562632696	IO	DCM
Euryarchaeota	Euryarchaeota	5	0.530785562632696	IO	DCM
Euryarchaeota	Gammaproteobacteria	6	0.636942675159236	IO	DCM
Euryarchaeota	Ochrophyta	1	0.106157112526539	IO	DCM
Euryarchaeota	Planctomycetes	4	0.424628450106157	IO	DCM
Euryarchaeota	SAR406	9	0.955414012738854	IO	DCM
Euryarchaeota	Stramenopiles_X	2	0.212314225053079	IO	DCM
Euryarchaeota	Thaumarchaeota	1	0.106157112526539	IO	DCM
Euryarchaeota	unBac	2	0.212314225053079	IO	DCM
Gammaproteobacteria	Gammaproteobacteria	7	0.743099787685775	IO	DCM
Gammaproteobacteria	Planctomycetes	1	0.106157112526539	IO	DCM
Gammaproteobacteria	SAR406	9	0.955414012738854	IO	DCM
Gammaproteobacteria	Thaumarchaeota	2	0.212314225053079	IO	DCM
Gammaproteobacteria	Verrucomicrobia	1	0.106157112526539	IO	DCM
Gammaproteobacteria	unBac	3	0.318471337579618	IO	DCM
Ochrophyta	Stramenopiles_X	1	0.106157112526539	IO	DCM
Picozoa	Picozoa	2	0.212314225053079	IO	DCM
Picozoa	Stramenopiles_X	1	0.106157112526539	IO	DCM
Picozoa	unEuk	1	0.106157112526539	IO	DCM
Planctomycetes	SAR406	1	0.106157112526539	IO	DCM
Planctomycetes	Verrucomicrobia	1	0.106157112526539	IO	DCM
SAR406	SAR406	7	0.743099787685775	IO	DCM
SAR406	Stramenopiles_X	3	0.318471337579618	IO	DCM
SAR406	Thaumarchaeota	1	0.106157112526539	IO	DCM
SAR406	unBac	1	0.106157112526539	IO	DCM
Stramenopiles_X	Stramenopiles_X	7	0.743099787685775	IO	DCM
Stramenopiles_X	Telonemia	1	0.106157112526539	IO	DCM
Stramenopiles_X	unEuk	1	0.106157112526539	IO	DCM
Thaumarchaeota	Thaumarchaeota	3	0.318471337579618	IO	DCM
Acidobacteria	ChO	1	0.275482093663912	IO	MES
Acidobacteria	Lentisphaerae	1	0.275482093663912	IO	MES
Acidobacteria	SAR406	1	0.275482093663912	IO	MES
Acidobacteria	Thaumarchaeota	2	0.550964187327824	IO	MES
Actinobacteria	Actinobacteria	7	1.92837465564738	IO	MES
Actinobacteria	Alphaproteobacteria	6	1.65289256198347	IO	MES
Actinobacteria	Bacteroidetes	2	0.550964187327824	IO	MES
Actinobacteria	Deltaproteobacteria	1	0.275482093663912	IO	MES
Actinobacteria	Euryarchaeota	2	0.550964187327824	IO	MES
Actinobacteria	Gammaproteobacteria	1	0.275482093663912	IO	MES
Actinobacteria	Gemmatimonadetes	1	0.275482093663912	IO	MES
Actinobacteria	Thaumarchaeota	5	1.37741046831956	IO	MES
Actinobacteria	unBac	1	0.275482093663912	IO	MES
Alphaproteobacteria	Alphaproteobacteria	28	7.71349862258953	IO	MES
Alphaproteobacteria	Bacteroidetes	3	0.826446280991736	IO	MES
Alphaproteobacteria	ChO	1	0.275482093663912	IO	MES
Alphaproteobacteria	Deltaproteobacteria	4	1.10192837465565	IO	MES
Alphaproteobacteria	Dinoflagellata	1	0.275482093663912	IO	MES
Alphaproteobacteria	Euryarchaeota	2	0.550964187327824	IO	MES
Alphaproteobacteria	Gammaproteobacteria	11	3.03030303030303	IO	MES
Alphaproteobacteria	Ochrophyta	1	0.275482093663912	IO	MES
Alphaproteobacteria	Picozoa	1	0.275482093663912	IO	MES
Alphaproteobacteria	SAR406	3	0.826446280991736	IO	MES
Alphaproteobacteria	Thaumarchaeota	14	3.85674931129477	IO	MES
Apicomplexa	Bacteroidetes	1	0.275482093663912	IO	MES
Apicomplexa	Ochrophyta	2	0.550964187327824	IO	MES
Bacteroidetes	Bacteroidetes	1	0.275482093663912	IO	MES
Bacteroidetes	Deltaproteobacteria	1	0.275482093663912	IO	MES
Bacteroidetes	Euryarchaeota	1	0.275482093663912	IO	MES
Bacteroidetes	Gammaproteobacteria	2	0.550964187327824	IO	MES
Bacteroidetes	Ochrophyta	1	0.275482093663912	IO	MES
ChO	ChO	2	0.550964187327824	IO	MES
ChO	Dinoflagellata	1	0.275482093663912	IO	MES
ChO	Gammaproteobacteria	2	0.550964187327824	IO	MES
ChO	Lentisphaerae	2	0.550964187327824	IO	MES
ChO	Planctomycetes	1	0.275482093663912	IO	MES
ChO	Radiolaria	2	0.550964187327824	IO	MES
ChO	SAR406	6	1.65289256198347	IO	MES
ChO	Thaumarchaeota	7	1.92837465564738	IO	MES
Deltaproteobacteria	Euryarchaeota	1	0.275482093663912	IO	MES
Deltaproteobacteria	Gammaproteobacteria	2	0.550964187327824	IO	MES
Deltaproteobacteria	SAR406	3	0.826446280991736	IO	MES
Deltaproteobacteria	Thaumarchaeota	8	2.20385674931129	IO	MES
Dinoflagellata	Dinoflagellata	11	3.03030303030303	IO	MES
Dinoflagellata	Euryarchaeota	1	0.275482093663912	IO	MES
Dinoflagellata	Gammaproteobacteria	1	0.275482093663912	IO	MES
Dinoflagellata	Radiolaria	6	1.65289256198347	IO	MES
Dinoflagellata	Thaumarchaeota	3	0.826446280991736	IO	MES
Euryarchaeota	Euryarchaeota	4	1.10192837465565	IO	MES
Euryarchaeota	Gammaproteobacteria	4	1.10192837465565	IO	MES
Euryarchaeota	Gemmatimonadetes	1	0.275482093663912	IO	MES
Euryarchaeota	NiN	1	0.275482093663912	IO	MES
Euryarchaeota	Planctomycetes	3	0.826446280991736	IO	MES
Euryarchaeota	Radiolaria	1	0.275482093663912	IO	MES
Euryarchaeota	SAR406	5	1.37741046831956	IO	MES
Euryarchaeota	Thaumarchaeota	10	2.75482093663912	IO	MES
Gammaproteobacteria	Gammaproteobacteria	5	1.37741046831956	IO	MES
Gammaproteobacteria	NiN	2	0.550964187327824	IO	MES
Gammaproteobacteria	Ochrophyta	1	0.275482093663912	IO	MES
Gammaproteobacteria	Planctomycetes	3	0.826446280991736	IO	MES
Gammaproteobacteria	Radiolaria	2	0.550964187327824	IO	MES
Gammaproteobacteria	SAR406	5	1.37741046831956	IO	MES
Gammaproteobacteria	Thaumarchaeota	18	4.95867768595041	IO	MES
Gemmatimonadetes	Radiolaria	1	0.275482093663912	IO	MES
Gemmatimonadetes	SAR406	1	0.275482093663912	IO	MES
Hilomonadea	Ochrophyta	1	0.275482093663912	IO	MES
Lentisphaerae	Planctomycetes	1	0.275482093663912	IO	MES
NiN	SAR406	1	0.275482093663912	IO	MES
NiN	Thaumarchaeota	1	0.275482093663912	IO	MES
Picozoa	Stramenopiles_X	1	0.275482093663912	IO	MES
Planctomycetes	Planctomycetes	3	0.826446280991736	IO	MES
Planctomycetes	Radiolaria	2	0.550964187327824	IO	MES
Planctomycetes	SAR406	1	0.275482093663912	IO	MES
Planctomycetes	Thaumarchaeota	7	1.92837465564738	IO	MES
Radiolaria	Radiolaria	30	8.26446280991736	IO	MES
Radiolaria	SAR406	1	0.275482093663912	IO	MES
Radiolaria	Stramenopiles_X	2	0.550964187327824	IO	MES
Radiolaria	Thaumarchaeota	6	1.65289256198347	IO	MES
SAR406	SAR406	3	0.826446280991736	IO	MES
SAR406	Thaumarchaeota	8	2.20385674931129	IO	MES
Stramenopiles_X	Stramenopiles_X	1	0.275482093663912	IO	MES
Thaumarchaeota	Thaumarchaeota	59	16.2534435261708	IO	MES
Actinobacteria	Actinobacteria	5	4.0650406504065	IO	BAT
Actinobacteria	Alphaproteobacteria	8	6.50406504065041	IO	BAT
Actinobacteria	Bacteroidetes	3	2.4390243902439	IO	BAT
Actinobacteria	Deltaproteobacteria	1	0.813008130081301	IO	BAT
Actinobacteria	Gammaproteobacteria	2	1.6260162601626	IO	BAT
Actinobacteria	NiN	1	0.813008130081301	IO	BAT
Actinobacteria	unBac	1	0.813008130081301	IO	BAT
Alphaproteobacteria	Alphaproteobacteria	20	16.260162601626	IO	BAT
Alphaproteobacteria	Apicomplexa	1	0.813008130081301	IO	BAT
Alphaproteobacteria	Bacteroidetes	9	7.31707317073171	IO	BAT
Alphaproteobacteria	Deltaproteobacteria	1	0.813008130081301	IO	BAT
Alphaproteobacteria	Gammaproteobacteria	11	8.94308943089431	IO	BAT
Alphaproteobacteria	Gemmatimonadetes	1	0.813008130081301	IO	BAT
Alphaproteobacteria	NiN	1	0.813008130081301	IO	BAT
Alphaproteobacteria	Ochrophyta	1	0.813008130081301	IO	BAT
Alphaproteobacteria	unBac	1	0.813008130081301	IO	BAT
Apicomplexa	Bacteroidetes	2	1.6260162601626	IO	BAT
Apicomplexa	Ochrophyta	2	1.6260162601626	IO	BAT
Bacteroidetes	Bacteroidetes	4	3.2520325203252	IO	BAT
Bacteroidetes	Deltaproteobacteria	3	2.4390243902439	IO	BAT
Bacteroidetes	Gammaproteobacteria	7	5.69105691056911	IO	BAT
Bacteroidetes	Ochrophyta	1	0.813008130081301	IO	BAT
ChO	ChO	1	0.813008130081301	IO	BAT
ChO	Thaumarchaeota	2	1.6260162601626	IO	BAT
ChO	Verrucomicrobia	1	0.813008130081301	IO	BAT
Deltaproteobacteria	Gammaproteobacteria	3	2.4390243902439	IO	BAT
Deltaproteobacteria	SAR406	1	0.813008130081301	IO	BAT
Gammaproteobacteria	Gammaproteobacteria	12	9.75609756097561	IO	BAT
Gammaproteobacteria	Ochrophyta	2	1.6260162601626	IO	BAT
Gammaproteobacteria	Thaumarchaeota	1	0.813008130081301	IO	BAT
Gemmatimonadetes	Thaumarchaeota	2	1.6260162601626	IO	BAT
NiN	Thaumarchaeota	1	0.813008130081301	IO	BAT
SAR406	Thaumarchaeota	4	3.2520325203252	IO	BAT
Thaumarchaeota	Thaumarchaeota	7	5.69105691056911	IO	BAT
Actinobacteria	Actinobacteria	1	0.325732899022801	MS	EPI
Actinobacteria	Alphaproteobacteria	3	0.977198697068404	MS	EPI
Actinobacteria	Bacteroidetes	2	0.651465798045603	MS	EPI
Actinobacteria	Cyanobacteria	1	0.325732899022801	MS	EPI
Actinobacteria	Gammaproteobacteria	2	0.651465798045603	MS	EPI
Alphaproteobacteria	Alphaproteobacteria	78	25.4071661237785	MS	EPI
Alphaproteobacteria	Bacteroidetes	14	4.56026058631922	MS	EPI
Alphaproteobacteria	Cyanobacteria	2	0.651465798045603	MS	EPI
Alphaproteobacteria	Dadabacteria	1	0.325732899022801	MS	EPI
Alphaproteobacteria	Dinoflagellata	3	0.977198697068404	MS	EPI
Alphaproteobacteria	Gammaproteobacteria	26	8.46905537459283	MS	EPI
Alphaproteobacteria	SAR406	2	0.651465798045603	MS	EPI
Alphaproteobacteria	Verrucomicrobia	5	1.62866449511401	MS	EPI
Bacteroidetes	Bacteroidetes	3	0.977198697068404	MS	EPI
Bacteroidetes	Cyanobacteria	3	0.977198697068404	MS	EPI
Bacteroidetes	Gammaproteobacteria	6	1.95439739413681	MS	EPI
Bacteroidetes	Katablepharidophyta	1	0.325732899022801	MS	EPI
Bacteroidetes	Stramenopiles_X	1	0.325732899022801	MS	EPI
Bacteroidetes	Verrucomicrobia	4	1.30293159609121	MS	EPI
Centroheliozoa	Dinoflagellata	1	0.325732899022801	MS	EPI
Cyanobacteria	Cyanobacteria	4	1.30293159609121	MS	EPI
Cyanobacteria	Dadabacteria	1	0.325732899022801	MS	EPI
Cyanobacteria	Deltaproteobacteria	1	0.325732899022801	MS	EPI
Cyanobacteria	Dinoflagellata	1	0.325732899022801	MS	EPI
Cyanobacteria	Gammaproteobacteria	5	1.62866449511401	MS	EPI
Cyanobacteria	Kiritimatiellaeota	1	0.325732899022801	MS	EPI
Cyanobacteria	Stramenopiles_X	1	0.325732899022801	MS	EPI
Cyanobacteria	Verrucomicrobia	2	0.651465798045603	MS	EPI
Dadabacteria	Kiritimatiellaeota	1	0.325732899022801	MS	EPI
Deltaproteobacteria	Gammaproteobacteria	1	0.325732899022801	MS	EPI
Dinoflagellata	Dinoflagellata	78	25.4071661237785	MS	EPI
Dinoflagellata	Gammaproteobacteria	1	0.325732899022801	MS	EPI
Dinoflagellata	Katablepharidophyta	4	1.30293159609121	MS	EPI
Dinoflagellata	Kiritimatiellaeota	1	0.325732899022801	MS	EPI
Dinoflagellata	Ochrophyta	3	0.977198697068404	MS	EPI
Dinoflagellata	Picozoa	4	1.30293159609121	MS	EPI
Dinoflagellata	Stramenopiles_X	9	2.93159609120521	MS	EPI
Gammaproteobacteria	Gammaproteobacteria	9	2.93159609120521	MS	EPI
Gammaproteobacteria	Katablepharidophyta	1	0.325732899022801	MS	EPI
Gammaproteobacteria	Kiritimatiellaeota	3	0.977198697068404	MS	EPI
Gammaproteobacteria	SAR406	1	0.325732899022801	MS	EPI
Gammaproteobacteria	Stramenopiles_X	2	0.651465798045603	MS	EPI
Gammaproteobacteria	Verrucomicrobia	3	0.977198697068404	MS	EPI
Katablepharidophyta	Ochrophyta	1	0.325732899022801	MS	EPI
Kiritimatiellaeota	Verrucomicrobia	1	0.325732899022801	MS	EPI
Ochrophyta	Ochrophyta	2	0.651465798045603	MS	EPI
Ochrophyta	Picozoa	1	0.325732899022801	MS	EPI
Ochrophyta	Stramenopiles_X	3	0.977198697068404	MS	EPI
Stramenopiles_X	Stramenopiles_X	2	0.651465798045603	MS	EPI
Verrucomicrobia	Verrucomicrobia	1	0.325732899022801	MS	EPI
Actinobacteria	Actinobacteria	6	0.376647834274953	NAO	EPI
Actinobacteria	Alphaproteobacteria	19	1.19271814187068	NAO	EPI
Actinobacteria	Bacteroidetes	10	0.627746390458255	NAO	EPI
Actinobacteria	Cyanobacteria	6	0.376647834274953	NAO	EPI
Actinobacteria	Dinoflagellata	1	0.0627746390458255	NAO	EPI
Actinobacteria	Euryarchaeota	2	0.125549278091651	NAO	EPI
Actinobacteria	Gammaproteobacteria	7	0.439422473320778	NAO	EPI
Actinobacteria	SAR406	2	0.125549278091651	NAO	EPI
Actinobacteria	Verrucomicrobia	1	0.0627746390458255	NAO	EPI
Actinobacteria	unBac	1	0.0627746390458255	NAO	EPI
Alphaproteobacteria	Alphaproteobacteria	368	23.1010671688638	NAO	EPI
Alphaproteobacteria	Bacteroidetes	100	6.27746390458255	NAO	EPI
Alphaproteobacteria	Cercozoa	1	0.0627746390458255	NAO	EPI
Alphaproteobacteria	Chlorophyta	2	0.125549278091651	NAO	EPI
Alphaproteobacteria	Choanoflagellida	1	0.0627746390458255	NAO	EPI
Alphaproteobacteria	Ciliophora	1	0.0627746390458255	NAO	EPI
Alphaproteobacteria	Cyanobacteria	40	2.51098556183302	NAO	EPI
Alphaproteobacteria	Dadabacteria	4	0.251098556183302	NAO	EPI
Alphaproteobacteria	Deltaproteobacteria	14	0.878844946641557	NAO	EPI
Alphaproteobacteria	Dinoflagellata	18	1.12994350282486	NAO	EPI
Alphaproteobacteria	Euryarchaeota	12	0.753295668549906	NAO	EPI
Alphaproteobacteria	Gammaproteobacteria	163	10.2322661644696	NAO	EPI
Alphaproteobacteria	Ochrophyta	4	0.251098556183302	NAO	EPI
Alphaproteobacteria	Planctomycetes	2	0.125549278091651	NAO	EPI
Alphaproteobacteria	Radiolaria	2	0.125549278091651	NAO	EPI
Alphaproteobacteria	SAR406	6	0.376647834274953	NAO	EPI
Alphaproteobacteria	Stramenopiles_X	4	0.251098556183302	NAO	EPI
Alphaproteobacteria	Telonemia	3	0.188323917137476	NAO	EPI
Alphaproteobacteria	Verrucomicrobia	32	2.00878844946642	NAO	EPI
Alphaproteobacteria	unBac	10	0.627746390458255	NAO	EPI
Bacteroidetes	Bacteroidetes	38	2.38543628374137	NAO	EPI
Bacteroidetes	ChO	1	0.0627746390458255	NAO	EPI
Bacteroidetes	Cyanobacteria	14	0.878844946641557	NAO	EPI
Bacteroidetes	Dadabacteria	1	0.0627746390458255	NAO	EPI
Bacteroidetes	Dinoflagellata	4	0.251098556183302	NAO	EPI
Bacteroidetes	Euryarchaeota	5	0.313873195229127	NAO	EPI
Bacteroidetes	Gammaproteobacteria	56	3.51537978656623	NAO	EPI
Bacteroidetes	Ochrophyta	4	0.251098556183302	NAO	EPI
Bacteroidetes	Planctomycetes	2	0.125549278091651	NAO	EPI
Bacteroidetes	SAR406	4	0.251098556183302	NAO	EPI
Bacteroidetes	Stramenopiles_X	1	0.0627746390458255	NAO	EPI
Bacteroidetes	Verrucomicrobia	21	1.31826741996234	NAO	EPI
Bacteroidetes	unBac	1	0.0627746390458255	NAO	EPI
Centroheliozoa	Centroheliozoa	1	0.0627746390458255	NAO	EPI
Centroheliozoa	Dinoflagellata	7	0.439422473320778	NAO	EPI
Centroheliozoa	Katablepharidophyta	1	0.0627746390458255	NAO	EPI
Centroheliozoa	Ochrophyta	5	0.313873195229127	NAO	EPI
Centroheliozoa	Picozoa	2	0.125549278091651	NAO	EPI
Centroheliozoa	Stramenopiles_X	2	0.125549278091651	NAO	EPI
Centroheliozoa	Telonemia	1	0.0627746390458255	NAO	EPI
Centroheliozoa	unEuk	1	0.0627746390458255	NAO	EPI
Cercozoa	Gammaproteobacteria	3	0.188323917137476	NAO	EPI
Cercozoa	Ochrophyta	1	0.0627746390458255	NAO	EPI
ChO	Cyanobacteria	1	0.0627746390458255	NAO	EPI
ChO	Euryarchaeota	1	0.0627746390458255	NAO	EPI
ChO	SAR406	1	0.0627746390458255	NAO	EPI
Chlorophyta	Chlorophyta	1	0.0627746390458255	NAO	EPI
Chlorophyta	Dinoflagellata	6	0.376647834274953	NAO	EPI
Chlorophyta	Euryarchaeota	2	0.125549278091651	NAO	EPI
Chlorophyta	Gammaproteobacteria	2	0.125549278091651	NAO	EPI
Chlorophyta	Ochrophyta	4	0.251098556183302	NAO	EPI
Chlorophyta	Radiolaria	1	0.0627746390458255	NAO	EPI
Chlorophyta	Telonemia	2	0.125549278091651	NAO	EPI
Chlorophyta	unBac	1	0.0627746390458255	NAO	EPI
Choanoflagellida	Dinoflagellata	2	0.125549278091651	NAO	EPI
Choanoflagellida	Ochrophyta	4	0.251098556183302	NAO	EPI
Choanoflagellida	Picozoa	1	0.0627746390458255	NAO	EPI
Choanoflagellida	Stramenopiles_X	3	0.188323917137476	NAO	EPI
Choanoflagellida	Telonemia	1	0.0627746390458255	NAO	EPI
Ciliophora	Ciliophora	1	0.0627746390458255	NAO	EPI
Ciliophora	Dinoflagellata	3	0.188323917137476	NAO	EPI
Ciliophora	Katablepharidophyta	1	0.0627746390458255	NAO	EPI
Ciliophora	Ochrophyta	2	0.125549278091651	NAO	EPI
Ciliophora	Stramenopiles_X	1	0.0627746390458255	NAO	EPI
Ciliophora	Telonemia	3	0.188323917137476	NAO	EPI
Cyanobacteria	Cyanobacteria	37	2.32266164469554	NAO	EPI
Cyanobacteria	Deltaproteobacteria	1	0.0627746390458255	NAO	EPI
Cyanobacteria	Dinoflagellata	2	0.125549278091651	NAO	EPI
Cyanobacteria	Euryarchaeota	5	0.313873195229127	NAO	EPI
