"PhylumDivision"	"ID"	"Kingdom"	"color"
"Radiolaria"	"Euk_ASV_198"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1748"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_92"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1321"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2045"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1235"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_870"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_681"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_5312"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2719"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2996"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2816"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_597"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_393"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1593"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1067"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_9383"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1901"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_709"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_193"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_13598"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_9867"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1114"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_464"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1409"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2067"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2519"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_211"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_814"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1679"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2781"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2360"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_19"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_10505"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_889"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_60"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_8533"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1174"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_8489"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1115"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1254"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_299"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_226"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2248"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_13697"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_618"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_650"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_969"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2620"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1270"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1094"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_853"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_83"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1592"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_54"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_776"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_6958"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_6478"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1108"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_5303"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2730"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_455"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_5812"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3220"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_725"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1272"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_494"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2177"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_12728"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4660"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_388"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4800"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_8038"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_6089"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_554"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_595"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1211"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1737"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_582"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2392"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1471"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_602"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_282"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_207"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_9551"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1282"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_73"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1236"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_298"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_353"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2008"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_260"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4097"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_90"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3645"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_8032"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_964"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2695"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_6305"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_294"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_9836"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1812"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_751"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1720"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_10389"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_674"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_22417"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1238"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2174"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_654"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_8779"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_656"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2963"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_491"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_236"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_660"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_10081"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_379"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2190"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3904"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_14896"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1527"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2988"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_6037"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_685"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2597"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_95"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_273"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_687"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_208"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3285"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1701"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_7746"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_7800"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1590"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_473"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_196"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_296"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_6081"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3657"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2311"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_24947"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1902"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_75"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3862"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4018"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1586"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3318"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3068"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1911"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_641"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_8494"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2114"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1181"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_6368"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_9827"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1048"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_885"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_5022"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2793"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_11869"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_435"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_10595"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4226"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4060"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_106"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_310"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1062"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1581"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3822"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_6542"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2646"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1882"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4528"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1078"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_11870"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2196"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3679"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_937"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4839"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1058"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_305"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2860"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_9679"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1223"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_5183"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_9599"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1143"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2347"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_12274"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_18272"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_11609"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2583"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_11"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3948"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_832"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_172"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_925"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4065"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_2497"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_9235"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_25520"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3824"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1187"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_3708"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_80"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1269"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4449"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_143"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_4856"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_1689"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_12590"	"Eukaryota"	"#730075"
"Radiolaria"	"Euk_ASV_8936"	"Eukaryota"	"#730075"
"SAR406"	"Prok_ASV_364"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_435"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_5682"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_8086"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_946"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2983"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1635"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1729"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_318"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4446"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3865"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1860"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2379"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1264"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_8076"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3517"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1327"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2192"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1612"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_704"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_13189"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_82"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_5067"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4501"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2425"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_76"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_437"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1371"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_234"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1851"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_642"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1113"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1203"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_222"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4817"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_685"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_585"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_742"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_213"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2128"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_837"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1929"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_734"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3396"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1418"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1061"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4006"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1167"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_271"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_901"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_10986"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3719"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_451"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1558"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_6490"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_530"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3437"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_770"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4249"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_311"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2580"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1638"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_626"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_255"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_11444"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_631"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_616"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_385"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2114"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_477"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2336"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_5689"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2412"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_800"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_634"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1098"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3455"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2049"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2990"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1430"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1996"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4163"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3436"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1498"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_163"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_737"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1215"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3777"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3004"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4078"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_812"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3815"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1295"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_5792"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_8615"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1972"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_908"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1648"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_6547"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2575"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_5343"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_5530"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3631"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1959"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4560"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_70"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_343"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3727"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_669"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2594"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1974"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2815"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2264"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4498"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2342"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_912"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1527"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1288"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1524"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_657"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_280"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1788"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2495"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_30"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_216"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_286"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2238"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_190"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_7265"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_296"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2911"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_4948"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_5619"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_5103"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_11335"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2290"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_248"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1181"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_9998"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2280"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_1702"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_3038"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_2432"	"Bacteria"	"#005B31"
"SAR406"	"Prok_ASV_782"	"Bacteria"	"#005B31"
"Schekmanbacteria"	"Prok_ASV_1363"	"Bacteria"	"#D6EFB2"
"Schekmanbacteria"	"Prok_ASV_960"	"Bacteria"	"#D6EFB2"
"Schekmanbacteria"	"Prok_ASV_3982"	"Bacteria"	"#D6EFB2"
"Spirochaetes"	"Prok_ASV_4874"	"Bacteria"	"#004529"
"Stramenopiles_X"	"Euk_ASV_1971"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_7634"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_9673"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_217"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_8817"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_11524"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_657"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_4617"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_447"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_2476"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_2705"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_795"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_2320"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_365"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_184"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_4535"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_8264"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_1982"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_5976"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_1612"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_5117"	"Eukaryota"	"#EFEDF5"
"Stramenopiles_X"	"Euk_ASV_6316"	"Eukaryota"	"#EFEDF5"
